volatility,return,sharpe_ratio
0.10833853120400143,0.0945034698189727,0.5400061194184983
0.10475633924861284,0.06983559628141355,0.3229933054563244
0.11573223765288597,0.0698195700700269,0.29222255402562464
0.13631362860932628,0.09647410810143608,0.4436394857828514
0.13115502660892098,0.08164873754882235,0.34805175774877534
0.11438355587749481,0.08854501134356624,0.45937557143128277
0.1373484402333212,0.08410866487795302,0.3502672822219767
0.09505732819656619,0.0767216072407381,0.4283899833217604
0.12011621315894665,0.08362466938301574,0.3964882685736626
0.0997065518519762,0.06876462135878443,0.3286105150584949
0.12268726026323713,0.08719041914654953,0.4172431517071588
0.09446224735795997,0.0753688440520684,0.41676802270945484
0.12856481824727156,0.08635201474561388,0.39164691734538715
0.12935499338828632,0.08485380736046287,0.3776723733719181
0.11846447246777711,0.09019105775363584,0.45744565121307623
0.10509271288497585,0.08277814822617836,0.4451131476392386
0.11349998344449685,0.06445033216605761,0.2506637560874204
0.11785416499916627,0.08285437568056837,0.39756232357931376
0.142792397854991,0.08880496941242533,0.3698023858808646
0.13368389023742103,0.0875770156296057,0.3858132459940051
0.12149412404664651,0.07388861278496246,0.3118555163245219
0.10239607103931764,0.07300426109519913,0.3613836030973335
0.09516169466652641,0.07395435165626041,0.3988406447495837
0.1171966743398392,0.07333526679591297,0.318569336597817
0.11720467658906249,0.08817316004239778,0.4451457191023602
0.10284634906621012,0.06514719689249046,0.28340526578854214
0.10515181632271492,0.08986040817560804,0.51221567119971
0.12151873158550232,0.08409986722054812,0.3958226570749248
0.10393672176998052,0.08176793134509862,0.4403441879414512
0.10946813902921572,0.07957867326721332,0.3980945839919934
0.09916761858465627,0.06701930394098675,0.31279670101694085
0.09650818235575788,0.06011091471802517,0.2498328548883572
0.10101172700025611,0.05608497825468296,0.1988380839645682
0.099088029853128,0.08166449380195626,0.4608477317557114
